SessionType,Schedule,timepoint,AnimalID,CellID,numEvents,numAnalyzedEvents,zScorePre,zScorePost,DPrimeSig,DPrimeCategory,zScoreOverall_ 1,zScoreOverall_ 2,zScoreOverall_ 3,zScoreOverall_ 4,zScoreOverall_ 5,zScoreOverall_ 6,zScoreOverall_ 7,zScoreOverall_ 8,zScoreOverall_ 9,zScoreOverall_10,zScoreOverall_11,zScoreOverall_12,zScoreOverall_13,zScoreOverall_14,zScoreOverall_15,zScoreOverall_16,zScoreOverall_17,zScoreOverall_18,zScoreOverall_19,zScoreOverall_20,zScoreOverall_21,zScoreOverall_22,zScoreOverall_23,zScoreOverall_24,zScoreOverall_25,zScoreOverall_26,zScoreOverall_27,zScoreOverall_28,zScoreOverall_29,zScoreOverall_30,zScoreOverall_31,zScoreOverall_32,zScoreOverall_33,zScoreOverall_34,zScoreOverall_35,zScoreOverall_36,zScoreOverall_37,zScoreOverall_38,zScoreOverall_39,zScoreOverall_40,zScoreOverall_41,zScoreOverall_42,zScoreOverall_43,zScoreOverall_44,zScoreOverall_45,zScoreOverall_46,zScoreOverall_47,zScoreOverall_48,zScoreOverall_49,zScoreOverall_50,zScoreOverall_51,zScoreOverall_52,zScoreOverall_53,zScoreOverall_54,zScoreOverall_55,zScoreOverall_56,zScoreOverall_57,zScoreOverall_58,zScoreOverall_59,zScoreOverall_60,zScoreOverall_61
RRRI,LL,04,M25,1,1,1,-0.158962193944464,0.722555427020293,1,increase,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,0.849942366466067,0.849942366466067,0.849942366466067,0.849942366466067,2.25119870036958,0.849942366466067,0.849942366466067,0.849942366466067,0.849942366466067,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,-0.551313967437449,0.849942366466067,0.849942366466067,2.25119870036958,2.25119870036958,3.6524550342731,2.25119870036958,2.25119870036958,0.849942366466067,-0.551313967437449,-0.551313967437449
RRRI,LL,04,M25,2,1,1,-0.0484426400622177,0.220193818464626,0,nochange,6.28878851410115,1.83848573730103,0.948425181941009,-0.386665651099027,0.948425181941009,0.948425181941009,0.948425181941009,0.948425181941009,0.948425181941009,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,0.948425181941009,0.948425181941009,0.948425181941009,0.948425181941009,0.948425181941009,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027,-0.386665651099027
RRRI,LL,04,M25,3,1,1,0.0787384308663264,-0.357901958483301,0,nochange,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,-0.668604322821271,-0.668604322821271,-0.668604322821271,-0.668604322821271,0.698486080265798,0.698486080265798,0.698486080265798,0.698486080265798,0.698486080265798,-0.668604322821271,-0.668604322821271,0.0149408787222633,0.0149408787222633,1.38203128180933,2.06557648335287,3.43266688643994,2.7491216848964,3.43266688643994,2.06557648335287,1.38203128180933,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.0149408787222633,0.470637679751286,-0.668604322821271
RRRI,LL,04,M25,4,1,1,0.109366540562017,-0.497120638918259,0,nochange,0.653432885172103,1.38079430844762,1.52626659310272,1.08984973913741,1.52626659310272,0.217016031206793,-0.655817676723827,-1.09223453068914,0.217016031206793,-0.219400822758517,-0.219400822758517,0.217016031206793,0.653432885172103,-0.655817676723827,0.653432885172103,0.653432885172103,0.653432885172103,0.653432885172103,1.08984973913741,0.653432885172103,1.52626659310272,1.96268344706803,1.96268344706803,2.39910030103334,1.52626659310272,1.08984973913741,0.217016031206793,0.217016031206793,-0.219400822758517,-0.219400822758517,-0.655817676723827,-0.655817676723827,-1.09223453068914,-1.52865138465445,-1.52865138465445,-1.09223453068914,-0.655817676723827,-0.655817676723827,-0.655817676723827,-0.219400822758517,-0.655817676723827,-1.09223453068914,-0.655817676723827,-0.655817676723827,-1.09223453068914,-0.655817676723827,-0.219400822758517,-0.219400822758517,0.653432885172103,1.08984973913741,0.653432885172103,0.653432885172103,0.217016031206793,-0.655817676723827,-1.09223453068914,-0.655817676723827,-1.09223453068914,-1.09223453068914,-1.09223453068914,-1.52865138465445,-1.52865138465445
RRRI,LL,04,M25,5,1,1,0.186306982554082,-0.846849920700372,1,decrease,-1.98024974143295,-1.98024974143295,-1.14908987289573,-1.14908987289573,-1.14908987289573,-1.14908987289573,0.513229864178724,-0.317930004358502,1.34438973271595,1.34438973271595,2.17554960125317,1.34438973271595,1.34438973271595,0.513229864178724,0.513229864178724,-0.317930004358502,-1.14908987289573,-0.317930004358502,-0.317930004358502,0.513229864178724,0.513229864178724,1.34438973271595,1.34438973271595,0.513229864178724,-0.317930004358502,-0.317930004358502,-1.14908987289573,-1.98024974143295,-1.98024974143295,-0.317930004358502,-0.317930004358502,-0.317930004358502,-0.317930004358502,-0.317930004358502,-1.14908987289573,-1.14908987289573,-0.317930004358502,-0.317930004358502,0.513229864178724,-0.317930004358502,-0.317930004358502,-1.14908987289573,-0.317930004358502,-0.317930004358502,-0.317930004358502,1.34438973271595,1.34438973271595,0.513229864178724,-0.317930004358502,0.513229864178724,-0.317930004358502,0.513229864178724,0.513229864178724,0.513229864178724,0.513229864178724,0.513229864178724,-0.317930004358502,0.513229864178724,1.34438973271595,0.790283153691132,2.17554960125317
RRRI,LL,04,M25,6,1,1,0.134131629175929,-0.609689223526951,1,decrease,3.61690991912282,1.95050882345445,0.617387946919757,0.617387946919757,0.617387946919757,-0.382452710481265,0.617387946919757,0.617387946919757,0.117467618219246,1.11730827562027,1.11730827562027,0.117467618219246,0.117467618219246,0.117467618219246,-0.382452710481265,-0.382452710481265,-0.382452710481265,0.117467618219246,-0.382452710481265,-0.882373039181775,-0.382452710481265,-0.382452710481265,-0.882373039181775,-0.882373039181775,-0.882373039181775,-1.38229336788229,-1.38229336788229,-1.38229336788229,-1.38229336788229,-1.38229336788229,-0.382452710481265,0.117467618219246,0.117467618219246,0.117467618219246,0.617387946919757,-0.382452710481265,-0.882373039181775,-0.882373039181775,-0.382452710481265,-0.882373039181775,-0.382452710481265,0.117467618219246,0.617387946919757,1.11730827562027,1.11730827562027,0.617387946919757,0.117467618219246,-0.382452710481265,-0.882373039181775,-0.882373039181775,-0.882373039181775,-0.882373039181775,-0.382452710481265,-0.382452710481265,0.117467618219246,0.117467618219246,0.117467618219246,0.117467618219246,0.617387946919757,1.11730827562027,3.61690991912282
RRRI,LL,04,M25,7,1,1,-0.0648366744797067,0.29471215672594,0,nochange,-2.05672514070618,-0.951348633366297,-1.06188628410029,-1.06188628410029,-1.06188628410029,-1.06188628410029,-1.39349923630225,-1.39349923630225,-1.39349923630225,-1.06188628410029,-1.06188628410029,-1.06188628410029,-0.398660379696353,-0.0670474274943868,-0.398660379696353,-0.398660379696353,0.596178476909546,1.25940438131348,0.927791429111512,1.25940438131348,1.59101733351544,0.927791429111512,0.264565524707579,1.25940438131348,1.25940438131348,0.927791429111512,0.927791429111512,0.927791429111512,0.26456552470758,-0.0670474274943868,0.596178476909546,0.26456552470758,-0.398660379696353,-0.0670474274943864,-0.0670474274943868,-0.0670474274943864,0.927791429111512,1.92263028571741,2.58585619012134,2.25424323791938,1.59101733351544,0.927791429111512,0.596178476909546,-0.398660379696353,-0.398660379696353,-0.0670474274943864,-0.0670474274943868,-0.398660379696353,-0.730273331898319,-0.398660379696353,-1.06188628410029,-1.39349923630225,-0.730273331898319,-0.0670474274943864,-0.398660379696353,-0.0670474274943868,0.596178476909546,-0.398660379696353,-0.730273331898319,-0.398660379696353,-0.398660379696353
RRRI,LL,04,M25,8,1,1,0.0424292157029278,-0.192860071376941,0,nochange,-2.04802560412206,-2.04802560412206,-2.04802560412206,-2.04802560412206,-0.554843589961354,-0.554843589961354,-0.554843589961354,-0.0571162519077859,0.938338424199352,-0.0571162519077859,0.440611086145783,0.440611086145783,0.440611086145783,-0.554843589961354,-1.05257092801492,-1.55029826606849,-1.55029826606849,-1.55029826606849,-1.55029826606849,-0.0571162519077859,-0.0571162519077859,0.938338424199352,0.938338424199351,1.93379310030649,0.440611086145783,0.938338424199351,-0.0571162519077859,-0.0571162519077859,-0.554843589961354,-0.554843589961354,-1.05257092801492,-0.554843589961354,-0.554843589961354,-1.05257092801492,0.440611086145783,0.938338424199351,0.938338424199351,0.938338424199351,1.93379310030649,0.440611086145783,0.440611086145783,0.440611086145783,-0.0571162519077859,-0.0571162519077859,-0.0571162519077859,0.440611086145783,0.440611086145783,1.43606576225292,0.440611086145783,0.440611086145783,-0.554843589961354,-0.554843589961354,0.440611086145783,1.43606576225292,1.43606576225292,1.43606576225292,1.43606576225292,-0.0571162519077859,-0.554843589961354,0.440611086145783,0.440611086145783
RRRI,LL,04,M25,9,1,1,-0.0565066977720636,0.256848626236652,0,nochange,-0.529159711577852,2.35287086040866,2.92927697480597,2.92927697480597,2.92927697480597,1.20005863161406,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,1.20005863161406,1.20005863161406,1.20005863161406,1.20005863161406,1.20005863161406,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,-0.529159711577852,1.20005863161406,1.20005863161406,1.20005863161406,1.20005863161406,1.20005863161406,-0.529159711577852,-0.529159711577852,-0.529159711577852
RRRI,RL,04,M13,1,1,1,0.154833886611782,-0.703790393689917,1,decrease,3.52549277136492,0.599573600572266,0.0143897664137349,-0.863385984824061,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,0.892165517651531,0.892165517651531,0.892165517651531,0.892165517651531,0.892165517651531,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,-0.863385984824061,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.892165517651531,1.76994126888933,1.76994126888933,1.76994126888933,1.76994126888933,0.0143897664137349,-0.863385984824061,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,0.0143897664137349,-0.863385984824061,-0.863385984824061,-0.863385984824061,0.0143897664137349,0.0143897664137349,0.0143897664137349,1.76994126888933,1.76994126888933,2.06253318596859,-0.863385984824061
RRRI,RL,04,M13,2,1,1,-0.0752686549464169,0.342130249756443,0,nochange,-1.19493609325736,0.683700548203955,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-1.19493609325736,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,1.05942787649622,1.05942787649622,1.05942787649622,2.18660986137301,2.18660986137301,1.05942787649622,-0.0677541083805716,-0.0677541083805716,-1.19493609325736,-1.19493609325736,-1.19493609325736,-1.19493609325736,-1.19493609325736,-1.19493609325736,-1.19493609325736,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,1.05942787649622,1.05942787649622,1.05942787649622,1.05942787649622,1.05942787649622,-0.0677541083805716,-1.19493609325736,-1.19493609325736,-1.19493609325736,-1.19493609325736,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,1.05942787649622,2.18660986137301,1.05942787649622,1.05942787649622,2.18660986137301,1.05942787649622,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-1.19493609325736,-1.19493609325736,-1.19493609325736,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-0.0677541083805716,-1.19493609325736,-1.19493609325736
RRRI,RL,04,M13,3,1,1,0.0651520492144995,-0.296145678247725,0,nochange,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,-0.0514745309821102,0.39708923900485,0.39708923900485,-0.0514745309821102,-0.0514745309821102,0.39708923900485,-0.0514745309821102,-0.0514745309821102,0.39708923900485,1.74278054896573,1.29421677897877,1.29421677897877,1.29421677897877,0.845653008991811,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,-0.500038300969071,0.845653008991811,1.74278054896573,6.22841824883534
RRRI,RL,04,M13,4,1,1,0.0194455416894899,-0.088388825861317,0,nochange,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.939712780209792,-0.0883888258613171,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,0.762935128487158,2.46558303718411,2.46558303718411,1.61425908283563,0.762935128487158,0.762935128487158,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,-0.0883888258613171,0.762935128487158,-0.0883888258613171,0.762935128487158,1.89803373428512,3.31690699153258
RRRI,RL,04,M13,5,1,1,0.027138085418767,-0.123354933721668,0,nochange,-0.822548164241389,0.0930620185820549,-0.273182054547322,-0.273182054547322,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.822548164241389,-0.273182054547322,-0.273182054547322,0.276184055146744,0.82555016484081,0.82555016484081,0.276184055146744,0.276184055146744,-0.273182054547322,-0.822548164241389,-0.822548164241389,-0.822548164241389,0.276184055146744,0.276184055146744,0.82555016484081,1.37491627453488,1.92428238422894,1.37491627453488,2.47364849392301,1.92428238422894,2.47364849392301,1.92428238422894,1.37491627453488,0.276184055146744,1.37491627453488,0.82555016484081,0.82555016484081,0.82555016484081,0.82555016484081,-0.273182054547322,-0.273182054547322,0.0930620185820549,1.92428238422894
RRRI,RL,04,M13,6,1,1,0.0966158325200332,-0.439162875091059,1,decrease,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,2.2397306629644,2.2397306629644,2.2397306629644,2.2397306629644,2.2397306629644,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,-0.439162875091059,2.2397306629644,2.2397306629644,2.2397306629644,2.2397306629644,2.2397306629644,-0.439162875091059,-0.439162875091059
RRRI,RL,04,M13,7,1,1,0,0,0,nochange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRRI,RL,04,M13,8,1,1,0.0196489927817954,-0.089313603553615,0,nochange,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,0.319296132704174,0.319296132704174,0.319296132704174,0.319296132704174,0.319296132704174,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,0.319296132704174,0.319296132704174,0.319296132704174,0.319296132704174,0.319296132704174,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,-0.429821717101772,2.56664968212201,3.31576753192796,3.31576753192796,3.31576753192796,3.31576753192796,0.319296132704174,-0.429821717101772,-0.429821717101772
RRRI,RL,04,M13,9,1,1,0.148419298539059,-0.674633175177539,1,decrease,-0.67463317517754,-0.67463317517754,-0.67463317517754,0.971471772255658,0.971471772255658,1.52017342140006,1.52017342140006,3.16627836883325,1.79452424597226,1.79452424597226,1.52017342140006,1.52017342140006,0.422770123111258,0.422770123111258,1.24582259682786,1.24582259682786,1.79452424597226,2.06887507054446,1.79452424597226,0.971471772255658,0.697120947683458,0.148419298539059,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.67463317517754,-0.40028235060534,-0.125931526033141,-0.125931526033141,-0.125931526033141,-0.125931526033141,-0.40028235060534,-0.67463317517754,-0.67463317517754,-0.67463317517754
RRRI,RL,04,M13,10,1,1,0.00121771259164203,-0.00553505723473896,0,nochange,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,0.669741925403398,0.669741925403398,0.669741925403398,0.669741925403398,0.669741925403398,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,-0.568265876099853,0.669741925403398,0.669741925403398,0.669741925403398,1.90774972690665,1.90774972690665,0.669741925403398,0.669741925403398,0.669741925403398,0.669741925403398,0.669741925403398,3.1457575284099,3.1457575284099,3.1457575284099,1.90774972690665,-0.568265876099853,-0.568265876099853
RRRI,RL,04,M13,11,1,1,0.0560620494288266,-0.254827497403758,0,nochange,1.33438424359348,1.33438424359348,0.78809270762568,0.241801171657879,-0.304490364309922,-0.850781900277722,-0.850781900277722,-1.39707343624552,-1.39707343624552,-1.39707343624552,-1.39707343624552,-1.39707343624552,-0.304490364309922,1.33438424359348,1.88067577956128,2.42696731552908,2.42696731552908,1.33438424359348,-0.304490364309922,0.241801171657879,0.241801171657879,0.241801171657879,0.78809270762568,0.78809270762568,-0.304490364309922,-0.850781900277722,-0.850781900277722,-0.850781900277722,-0.304490364309922,-0.304490364309922,-0.304490364309922,0.241801171657879,-0.304490364309922,-0.304490364309922,0.241801171657879,0.78809270762568,0.241801171657879,0.241801171657879,0.241801171657879,0.241801171657879,-0.304490364309922,0.78809270762568,0.78809270762568,0.241801171657879,-0.304490364309922,0.241801171657879,-0.850781900277722,-0.850781900277722,-0.850781900277722,0.241801171657879,0.78809270762568,1.33438424359348,1.33438424359348,1.33438424359348,0.241801171657879,-0.850781900277722,-1.39707343624552,-1.39707343624552,-1.39707343624552,-1.39707343624552,-1.39707343624552
RRRI,RL,04,M14,1,3,2,-0.365788009895819,1.66267277225372,1,increase,-0.709898754259777,0.256704460245723,-0.129936825556477,-0.129936825556477,-0.129936825556477,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.129936825556477,-0.129936825556477,0.450025103146823,0.450025103146823,0.450025103146823,-0.129936825556477,0.450025103146823,0.450025103146823,0.450025103146823,1.02998703185012,1.60994896055342,1.60994896055342,2.18991088925672,3.34983474666332,2.76987281796002,2.76987281796002,2.18991088925672,1.02998703185012,0.450025103146823,0.450025103146823,-0.129936825556477,-0.129936825556477,-0.129936825556477,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.129936825556477,-0.129936825556477,-0.129936825556477,-0.129936825556477,-0.129936825556477,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777,-0.709898754259777
RRRI,RL,04,M14,2,3,2,0.0321311432240794,-0.146050651018543,0,nochange,-0.578880920433819,1.40492448105286,0.611402320458191,0.611402320458191,0.611402320458191,-0.578880920433819,-0.578880920433819,-0.578880920433819,0.611402320458191,0.611402320458191,0.611402320458191,0.611402320458191,0.611402320458191,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,0.611402320458191,0.611402320458191,0.611402320458191,0.611402320458191,0.611402320458191,-0.578880920433819,-0.578880920433819,1.8016855613502,2.99196880224221,2.99196880224221,2.99196880224221,2.99196880224221,0.611402320458191,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819,-0.578880920433819
RRRI,RL,04,M14,3,3,2,-0.0616928244313318,0.280421929233327,0,nochange,0.187556903808609,0.528061997032573,-0.221049208060147,-0.425352263994525,-0.221049208060146,-1.03826143179766,-1.44686754366642,-1.24256448773204,-1.03826143179766,-1.65117059960079,-1.03826143179766,-0.425352263994525,-0.425352263994525,-0.425352263994525,-0.0167461521257689,0.391859959742988,0.391859959742988,0.391859959742988,0.391859959742988,0.596163015677365,-0.0167461521257689,0.391859959742988,0.391859959742988,0.800466071611744,1.00476912754612,0.800466071611744,-0.0167461521257685,0.187556903808609,0.187556903808609,-0.221049208060147,-0.0167461521257685,0.18755690380861,1.00476912754612,0.596163015677365,0.391859959742988,-0.0167461521257689,0.391859959742988,-1.03826143179766,-1.24256448773204,-1.24256448773204,-1.44686754366642,-2.05977671146955,-1.44686754366642,-1.44686754366642,-1.44686754366642,-0.833958375863281,-0.221049208060147,0.391859959742988,1.61767829534926,2.23058746315239,2.02628440721801,1.82198135128363,1.00476912754612,0.596163015677366,-0.0167461521257689,0.800466071611744,1.00476912754612,1.82198135128363,0.800466071611744,0.868567090256537,-1.85547365553517
