SessionType,Schedule,AnimalID,CellID,numEvents,numAnalyzedEvents,zScorePre,zScorePost,DPrimeSig,DPrimeCategory,zScoreOverall_ 1,zScoreOverall_ 2,zScoreOverall_ 3,zScoreOverall_ 4,zScoreOverall_ 5,zScoreOverall_ 6,zScoreOverall_ 7,zScoreOverall_ 8,zScoreOverall_ 9,zScoreOverall_10,zScoreOverall_11,zScoreOverall_12,zScoreOverall_13,zScoreOverall_14,zScoreOverall_15,zScoreOverall_16,zScoreOverall_17,zScoreOverall_18,zScoreOverall_19,zScoreOverall_20,zScoreOverall_21,zScoreOverall_22,zScoreOverall_23,zScoreOverall_24,zScoreOverall_25,zScoreOverall_26,zScoreOverall_27,zScoreOverall_28,zScoreOverall_29,zScoreOverall_30,zScoreOverall_31,zScoreOverall_32,zScoreOverall_33,zScoreOverall_34,zScoreOverall_35,zScoreOverall_36,zScoreOverall_37,zScoreOverall_38,zScoreOverall_39,zScoreOverall_40,zScoreOverall_41,zScoreOverall_42,zScoreOverall_43,zScoreOverall_44,zScoreOverall_45,zScoreOverall_46,zScoreOverall_47,zScoreOverall_48,zScoreOverall_49,zScoreOverall_50,zScoreOverall_51,zScoreOverall_52,zScoreOverall_53,zScoreOverall_54,zScoreOverall_55,zScoreOverall_56,zScoreOverall_57,zScoreOverall_58,zScoreOverall_59,zScoreOverall_60,zScoreOverall_61
ContDeg,LL,M21,4,10,10,0.0206378037179662,-0.0938081987180276,0,nochange,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,0.335364310416948,0.335364310416948,0.335364310416948,0.335364310416948,0.335364310416948,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,1.1221805771644,2.69581311065931,3.48262937740677,3.48262937740677,3.48262937740677,1.90899684391186,1.1221805771644,0.335364310416948,0.335364310416948,0.335364310416948,0.335364310416948,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507,-0.451451956330507
ContDeg,LL,M21,5,10,10,-0.31677101543514,1.43986825197791,1,increase,-0.382187892281107,-0.556168947722506,-0.799742425340465,-0.904131058605304,-0.590965158810786,-0.277799259016267,0.34853254057277,0.45292117383761,1.39241887322117,1.39241887322117,1.18364160669149,0.766087073632128,0.661698440367289,0.139755274043091,0.0353666407782516,-0.277799259016267,-0.382187892281106,-0.0690219924865877,-0.173410625751427,-0.173410625751427,-0.173410625751428,-0.173410625751428,-0.277799259016267,-0.486576525545946,-0.173410625751428,0.870475706896968,1.49680750648601,1.91436203954536,2.74947110566408,2.85385973892892,2.64508247239924,2.12313930607504,1.60119613975085,0.557309807102449,-0.069021992486588,-0.904131058605304,-0.799742425340465,-0.799742425340465,-0.695353792075625,-0.590965158810786,-0.695353792075625,-1.11290832513498,-1.21729695839982,-1.11290832513498,-0.695353792075625,-0.486576525545946,-0.486576525545946,-0.277799259016267,-0.486576525545946,-0.695353792075625,-0.590965158810786,-0.590965158810786,-0.799742425340465,0.0353666407782516,-0.277799259016267,-0.590965158810786,-0.486576525545946,-0.486576525545946,-1.11290832513498,-0.904131058605304,-0.382187892281107
ContDeg,LL,M21,6,10,10,0.0982856816069543,-0.446753098213431,1,decrease,-0.779093817616104,-0.779093817616104,-0.0479442349302221,-0.0479442349302221,-0.0479442349302221,-0.0479442349302221,-0.0479442349302221,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.0479442349302221,0.317630556412719,0.68320534775566,1.41435493044154,1.41435493044154,1.0487801390986,0.68320534775566,0.317630556412719,-0.413519026273163,-0.413519026273163,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.413519026273163,-0.0479442349302221,-0.0479442349302221,-0.0479442349302221,-0.0479442349302221,-0.413519026273163,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.413519026273163,-0.413519026273163,-0.413519026273163,-0.413519026273163,-0.0479442349302221,-0.0479442349302221,0.317630556412719,0.68320534775566,1.41435493044154,3.24222888715625,2.87665409581331,2.87665409581331,2.51107930447036,1.77992972178448,-0.0479442349302221,-0.0479442349302221,-0.413519026273163,-0.413519026273163,-0.413519026273163,-0.779093817616104,-0.779093817616104,-0.779093817616104,-0.779093817616104
ContDeg,LL,M22,1,8,6,-0.0776635872915456,0.353016305870669,0,nochange,1.32225676993436,-0.222909187268627,-0.531942378709225,-1.45904195303102,-1.22726705945057,-0.763717272289673,0.163382302032121,0.858706982773465,1.55403166351481,0.858706982773465,0.395157195612569,-0.0683925915483274,-1.45904195303102,-1.69081684661147,-1.45904195303102,-0.300167485128776,-0.0683925915483274,0.163382302032121,0.858706982773465,0.626932089193018,0.163382302032121,-0.0683925915483274,0.163382302032121,-0.0683925915483274,0.163382302032121,0.395157195612569,0.626932089193018,0.395157195612569,0.395157195612569,0.395157195612569,-0.300167485128776,-0.300167485128776,0.163382302032121,0.163382302032121,0.395157195612569,1.55403166351481,2.71290613141705,2.24935634425616,2.4811312378366,2.01758145067571,0.858706982773466,-0.531942378709225,-0.300167485128776,-1.22726705945057,-0.995492165870121,-0.531942378709224,-0.763717272289673,-0.995492165870121,-0.763717272289673,-0.531942378709224,-0.300167485128776,-0.300167485128776,-0.300167485128776,-0.0683925915483274,0.163382302032121,-0.0683925915483282,-0.0683925915483274,-0.0683925915483282,-0.531942378709224,-1.76807514447162,-2.15436663377236
ContDeg,LL,M22,2,8,6,-0.134612249103766,0.611873859562587,1,increase,1.51561006860175,1.51561006860175,1.51561006860175,1.01855515363021,1.01855515363021,0.52150023865867,0.024445323687128,0.52150023865867,1.01855515363021,0.52150023865867,-0.472609591284415,1.01855515363021,0.52150023865867,-0.472609591284414,0.0244453236871272,0.52150023865867,0.0244453236871272,-0.472609591284414,-0.472609591284414,-0.472609591284414,-0.969664506255958,-0.969664506255958,-1.4667194212275,1.51561006860175,1.01855515363021,1.51561006860175,1.01855515363021,2.0126649835733,0.52150023865867,1.01855515363021,1.01855515363021,0.0244453236871272,0.0244453236871272,-0.969664506255958,0.52150023865867,0.024445323687128,0.024445323687128,0.024445323687128,1.01855515363021,-0.472609591284414,0.024445323687128,0.52150023865867,-0.472609591284414,-1.96377433619904,-1.96377433619904,-0.969664506255958,-1.4667194212275,-0.969664506255958,-0.472609591284414,-0.969664506255958,-1.96377433619904,-0.969664506255958,-0.969664506255958,-1.4667194212275,-0.472609591284414,-0.969664506255958,-0.969664506255958,0.0244453236871272,0.52150023865867,1.51561006860175,-0.969664506255958
ContDeg,LL,M22,3,8,6,0.058325970163282,-0.265118046196734,0,nochange,5.07224195974413,2.13669395647665,1.54958435582316,0.962474755169664,0.375365154516169,0.375365154516169,-0.211744446137326,-0.211744446137326,-0.211744446137326,1.54958435582316,1.54958435582316,1.54958435582316,1.54958435582316,0.962474755169664,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,0.375365154516169,0.375365154516169,0.375365154516169,0.375365154516169,0.375365154516169,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.211744446137326,-0.211744446137326,-0.211744446137326,-0.211744446137326,0.375365154516169,-0.211744446137326,-0.211744446137326,-0.211744446137326,-0.211744446137326,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.211744446137326,-0.211744446137326,-0.211744446137326,-0.211744446137326,0.375365154516169,-0.211744446137326,-0.211744446137326,0.375365154516169,0.375365154516169,-0.211744446137326,-0.211744446137326,-0.211744446137326,-0.798854046790821,-0.798854046790821,-0.798854046790821,-0.798854046790821
ContDeg,LL,M22,4,8,6,-0.167851547010794,0.762961577321796,1,increase,-0.507446708016198,-0.131788344072168,0.168738347083056,-0.28205168964978,-0.28205168964978,-0.507446708016198,-0.732841726382616,-1.40902678148187,-0.958236744749034,-1.85981681821471,-0.958236744749034,-0.28205168964978,-0.0566566712833616,-0.28205168964978,1.07031842054873,-0.0566566712833616,0.619528383815893,1.07031842054873,1.9718984940144,1.29571343891515,1.74650347564798,0.394133365449475,0.168738347083057,-0.0566566712833616,-0.732841726382615,-0.507446708016198,-0.28205168964978,0.168738347083057,0.168738347083056,1.52110845728157,0.844923402182311,1.52110845728157,1.52110845728156,1.07031842054873,0.619528383815893,1.74650347564798,1.29571343891515,0.619528383815893,0.844923402182311,1.07031842054873,0.394133365449475,0.168738347083057,-0.0566566712833609,-0.507446708016198,-1.18363176311545,-1.18363176311545,-1.18363176311545,-1.18363176311545,-0.732841726382616,-0.507446708016198,-0.958236744749034,-0.958236744749034,-0.958236744749034,-1.63442179984829,-2.08521183658112,-1.18363176311545,-0.507446708016197,-0.507446708016197,0.394133365449475,0.995186747759923,1.74650347564798
ContDeg,LL,M22,5,8,6,0.0422507320520758,-0.192048782054893,0,nochange,3.97461783479584,0.653361835856851,-0.0108893639309482,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-0.0108893639309482,-0.0108893639309482,-0.0108893639309482,0.98548743575075,0.98548743575075,-0.0108893639309482,0.98548743575075,0.98548743575075,-0.0108893639309482,-0.0108893639309482,-0.0108893639309482,-1.00726616361265,-1.00726616361265,-0.0108893639309482,0.98548743575075,0.98548743575075,0.98548743575075,0.98548743575075,-0.0108893639309482,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-0.0108893639309482,-0.0108893639309482,0.98548743575075,0.98548743575075,0.98548743575075,-0.0108893639309482,-0.0108893639309482,-1.00726616361265,-1.00726616361265,-0.0108893639309482,-0.0108893639309482,-0.0108893639309482,-0.0108893639309482,-0.0108893639309482,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-1.00726616361265,-0.0108893639309482,0.98548743575075,0.98548743575075,1.98186423543245,1.98186423543245,0.98548743575075,-0.0108893639309482,-1.00726616361265,-1.00726616361265
ContDeg,LL,M22,6,8,6,0.0210254167293873,-0.0955700760426659,0,nochange,-1.28722741699953,-0.644667086091415,0.126405310998317,-0.130618821364927,0.25491737717994,0.126405310998317,2.18259836990427,0.89747770808805,1.02598977426967,0.383429443361562,0.768965641906429,0.640453575724805,1.41152597281454,1.66855010517778,2.69664663463076,2.43962250226752,1.02598977426967,0.383429443361561,0.640453575724805,-0.130618821364926,-0.387642953728171,-0.516155019909793,-0.387642953728171,-0.644667086091416,-0.644667086091416,-0.130618821364926,-0.644667086091416,-0.387642953728171,-0.901691218454659,-1.03020328463628,-1.28722741699953,0.383429443361562,0.25491737717994,0.768965641906429,0.897477708088051,1.02598977426967,0.511941509543184,0.25491737717994,0.768965641906429,1.02598977426967,1.15450184045129,0.511941509543184,0.511941509543184,0.126405310998318,-0.387642953728171,-0.516155019909793,-0.644667086091415,-0.901691218454659,-1.1587153508179,-0.644667086091416,-0.901691218454659,-1.03020328463628,-1.28722741699953,-1.28722741699953,-1.92978774790764,-1.41573948318115,-1.67276361554439,-0.773179152273038,-0.516155019909793,-0.644667086091416,-0.00210675518330468
ContDeg,LL,M22,7,8,6,0.0460931194995868,-0.209514179543572,0,nochange,0.176582660079413,2.02313276262412,2.2077877728786,2.39244278313307,2.02313276262412,1.83847775236965,1.65382274211518,0.730547690842827,0.361237670333884,-0.377382370684,-0.931347401447414,-0.931347401447414,-1.11600241170188,-0.746692391192943,-0.192727360429529,0.176582660079413,-0.562037380938471,-0.00807235017505779,0.176582660079413,-0.00807235017505779,0.176582660079413,0.730547690842826,1.09985771135177,0.730547690842827,0.915202701097298,0.730547690842826,0.915202701097298,1.09985771135177,0.545892680588355,-0.192727360429529,-0.562037380938471,-0.931347401447414,-1.6699674424653,-1.6699674424653,-0.562037380938471,-0.0080723501750584,-0.00807235017505748,0.730547690842827,0.915202701097298,0.361237670333884,-0.377382370684001,-0.192727360429529,-1.11600241170188,-0.931347401447413,-0.746692391192943,-0.746692391192943,-0.377382370684,-0.00807235017505779,-0.377382370684001,-0.562037380938471,-0.00807235017505779,-0.746692391192943,-0.192727360429529,0.361237670333884,0.176582660079413,-0.192727360429529,-0.192727360429529,-0.746692391192943,-1.30065742195636,-1.36220909204118,-2.59324249373765
ContDeg,LL,M22,8,8,6,0.00844943215685637,-0.0384065098038854,0,nochange,2.7783151920346,1.13895335498575,0.909442697798907,0.122549016015457,-0.3692595350992,-0.565982955545063,0.122549016015457,-0.565982955545063,-0.172536114653337,0.515995856907182,0.417634146684251,0.712719277353045,0.515995856907182,0.515995856907182,0.319272436461319,0.909442697798907,0.319272436461319,0.122549016015457,0.220910726238388,0.220910726238388,-0.0741744044304065,0.41763414668425,0.712719277353044,0.122549016015457,-0.369259535099199,-0.270897824876268,-0.270897824876268,-0.172536114653337,0.220910726238388,0.41763414668425,0.614357567130113,0.122549016015457,-0.270897824876268,-0.664344665767994,-0.270897824876268,0.122549016015457,1.10616611824477,1.79469808980529,2.38486835114288,2.18814493069701,1.40125124891356,0.220910726238388,-0.172536114653337,-0.762706375990925,-1.54960005777438,-1.54960005777438,-1.74632347822024,-2.2381320293349,-2.04140860888903,-1.74632347822024,-1.54960005777438,-0.959429796436788,-1.05779150665972,-0.762706375990925,-0.565982955545062,-0.664344665767994,-0.861068086213857,0.220910726238388,0.0241873057925258,0.483208620166205,-0.172536114653337
ContDeg,LL,M22,9,8,6,0.0173275199629364,-0.0787614543769843,0,nochange,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,1.80606073459839,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,0.586469906437852,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,-0.633120921722682,0.586469906437852,0.586469906437852,0.586469906437852,1.80606073459839,1.39953045854488,5.46483321907999
