SessionType,Schedule,AnimalID,CellID,numEvents,numAnalyzedEvents,zScorePre,zScorePost,DPrimeSig,DPrimeCategory,zScoreOverall_ 1,zScoreOverall_ 2,zScoreOverall_ 3,zScoreOverall_ 4,zScoreOverall_ 5,zScoreOverall_ 6,zScoreOverall_ 7,zScoreOverall_ 8,zScoreOverall_ 9,zScoreOverall_10,zScoreOverall_11,zScoreOverall_12,zScoreOverall_13,zScoreOverall_14,zScoreOverall_15,zScoreOverall_16,zScoreOverall_17,zScoreOverall_18,zScoreOverall_19,zScoreOverall_20,zScoreOverall_21,zScoreOverall_22,zScoreOverall_23,zScoreOverall_24,zScoreOverall_25,zScoreOverall_26,zScoreOverall_27,zScoreOverall_28,zScoreOverall_29,zScoreOverall_30,zScoreOverall_31,zScoreOverall_32,zScoreOverall_33,zScoreOverall_34,zScoreOverall_35,zScoreOverall_36,zScoreOverall_37,zScoreOverall_38,zScoreOverall_39,zScoreOverall_40,zScoreOverall_41,zScoreOverall_42,zScoreOverall_43,zScoreOverall_44,zScoreOverall_45,zScoreOverall_46,zScoreOverall_47,zScoreOverall_48,zScoreOverall_49,zScoreOverall_50,zScoreOverall_51,zScoreOverall_52,zScoreOverall_53,zScoreOverall_54,zScoreOverall_55,zScoreOverall_56,zScoreOverall_57,zScoreOverall_58,zScoreOverall_59,zScoreOverall_60,zScoreOverall_61
Deval,LL,M13,1,2,2,-0.124379029812522,0.565359226420555,0,nochange,-0.974774357987803,0.686154017354543,0.0217826672176049,0.0217826672176049,1.01833969242301,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,-0.974774357987803,-0.974774357987803,-0.974774357987803,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,-0.974774357987803,-0.974774357987803,0.0217826672176049,2.01489671762842,2.01489671762842,2.01489671762842,2.01489671762842,1.01833969242301,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,0.0217826672176049,2.01489671762842,2.01489671762842,2.01489671762842,2.01489671762842,2.01489671762842,0.0217826672176049,0.0217826672176049,0.0217826672176049,0.0217826672176049,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803,-0.974774357987803
Deval,LL,M13,2,2,2,0.141844934557442,-0.644749702533824,1,decrease,-1.3884709945556,0.215633752942348,1.01768612669132,1.49891755094071,1.01768612669132,1.49891755094071,0.536454702441938,0.536454702441938,0.0552232781925532,0.0552232781925532,-0.907239570306216,-0.907239570306216,-0.907239570306216,0.536454702441938,1.01768612669132,1.01768612669132,2.46138039943948,2.46138039943948,1.98014897519009,1.49891755094071,1.49891755094071,0.0552232781925532,-0.426008146056831,-0.907239570306216,-0.907239570306216,-0.907239570306216,-0.907239570306216,-0.907239570306216,-1.3884709945556,-1.3884709945556,-0.907239570306216,-0.907239570306216,-0.426008146056831,-0.426008146056831,0.536454702441938,0.536454702441938,0.536454702441938,0.536454702441938,0.536454702441938,0.0552232781925532,-0.426008146056831,-0.426008146056831,-0.907239570306216,-0.907239570306216,-1.3884709945556,-1.3884709945556,-1.3884709945556,-0.907239570306216,-0.426008146056831,-0.426008146056831,0.536454702441938,0.536454702441938,0.0552232781925532,0.536454702441938,1.01768612669132,0.0552232781925532,0.536454702441938,0.536454702441938,-0.426008146056831,-0.586418620806626,-1.3884709945556
Deval,LL,M13,3,2,2,0.15114580882769,-0.687026403762227,1,decrease,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,0.0114504400627038,0.0114504400627038,0.0114504400627038,0.709927283887635,2.80535781536243,2.1068809715375,2.1068809715375,2.80535781536243,2.80535781536243,0.709927283887635,0.709927283887635,0.709927283887635,0.0114504400627038,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,-0.687026403762227,0.0114504400627038,0.0114504400627038,0.0114504400627038,0.0114504400627038,1.40840412771257,0.709927283887635,1.40840412771257,1.40840412771257,1.40840412771257,0.709927283887635,0.709927283887635,0.0114504400627038,0.0114504400627038,0.0114504400627038,-0.687026403762227,-0.687026403762227
Deval,LL,M13,4,2,2,0.0929798827896678,-0.422635830862126,0,nochange,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,3.01480226014983,3.01480226014983,3.01480226014983,3.01480226014983,3.01480226014983,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,0.436723691890864,0.436723691890864,1.29608321464385,1.29608321464385,1.29608321464385,0.436723691890864,0.436723691890864,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126,-0.422635830862126
Deval,LL,M13,5,2,2,0.0514042184251631,-0.233655538296195,0,nochange,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,1.07529232419984,1.07529232419984,1.07529232419984,1.07529232419984,1.07529232419984,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,1.07529232419984,1.07529232419984,1.07529232419984,1.07529232419984,1.07529232419984,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,2.67511748947277,2.67511748947277,2.67511748947277,2.67511748947277,2.67511748947277,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092,-0.524532841073092
Deval,LL,M13,6,2,2,0.139538058990552,-0.63426390450251,1,decrease,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,1.1010062794105,1.1010062794105,1.1010062794105,2.16144916957957,2.16144916957957,0.0405633892414399,0.0405633892414399,1.1010062794105,1.1010062794105,1.1010062794105,1.1010062794105,1.1010062794105,0.0405633892414399,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,-1.01987950092762,1.1010062794105,1.1010062794105,2.16144916957957,2.16144916957957,2.16144916957957,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,0.0405633892414399,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,-1.01987950092762,0.0405633892414399,0.0405633892414399,0.747525316020816,-1.01987950092762
Deval,LL,M13,7,2,2,0.152107972548237,-0.69139987521926,1,decrease,-0.87584036671361,-0.87584036671361,0.138582336505318,0.138582336505318,0.138582336505318,0.138582336505318,0.138582336505318,-0.87584036671361,0.138582336505318,1.15300503972425,1.15300503972425,1.15300503972425,1.15300503972425,0.138582336505318,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,1.15300503972425,1.15300503972425,1.15300503972425,1.15300503972425,1.15300503972425,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,-0.87584036671361,0.138582336505318,0.138582336505318,0.138582336505318,1.15300503972425,1.15300503972425,1.15300503972425,1.15300503972425,1.15300503972425,0.138582336505318,0.138582336505318,-0.87584036671361,0.138582336505318,0.138582336505318,0.138582336505318,0.138582336505318,1.15300503972425,0.81486413865127,4.19627314938103
Deval,LL,M14,1,3,3,-0.0192914420906662,0.0876883731393906,0,nochange,0.569097541674645,-0.901874917738634,-0.754777671797306,-0.754777671797306,-0.754777671797306,-0.313485933973322,-0.313485933973322,0.127805803850662,0.127805803850662,0.569097541674645,0.127805803850662,-0.313485933973322,-0.754777671797306,-0.754777671797306,-0.754777671797306,-0.754777671797306,-0.754777671797306,0.127805803850662,-0.313485933973322,-0.754777671797306,-0.754777671797306,-0.313485933973322,-0.313485933973322,0.569097541674645,1.01038927949863,1.01038927949863,1.01038927949863,0.569097541674645,-0.313485933973322,-0.754777671797306,-0.754777671797306,-0.754777671797306,-0.754777671797306,-0.313485933973322,1.01038927949863,1.01038927949863,0.569097541674645,0.127805803850662,0.127805803850662,-0.754777671797306,-0.313485933973322,0.127805803850662,0.127805803850662,-0.313485933973322,-0.754777671797306,-0.754777671797306,-1.19606940962129,-0.313485933973322,-0.313485933973322,0.127805803850662,-0.313485933973322,-0.313485933973322,0.127805803850662,0.127805803850662,-0.313485933973322,-0.313485933973322,0.569097541674645,0.127805803850662,1.45168101732261,3.5110424605012,4.98201491991448
Deval,LL,M14,2,3,3,-0.205782866274541,0.935376664884273,1,increase,2.30751237369247,1.16406594968564,0.249308810480177,-0.43675904392392,-0.43675904392392,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802,-0.779792971125968,-0.779792971125968,-0.779792971125968,-0.779792971125968,-0.779792971125968,-1.12282689832802,-0.779792971125968,-0.43675904392392,-0.0937251167218713,0.249308810480177,0.935376664884273,0.592342737682225,0.592342737682225,0.935376664884273,1.27841059208632,1.62144451928837,2.30751237369247,1.96447844649042,1.62144451928837,1.27841059208632,0.249308810480177,0.249308810480177,0.249308810480177,0.249308810480177,0.249308810480177,0.249308810480177,0.249308810480177,0.249308810480177,-0.0937251167218713,-0.43675904392392,0.249308810480177,0.592342737682225,0.935376664884274,1.27841059208632,1.96447844649042,1.27841059208632,0.249308810480177,-0.0937251167218713,-0.43675904392392,-0.779792971125968,-0.779792971125968,-0.779792971125968,-0.779792971125968,-0.779792971125968,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802,-1.12282689832802
Deval,LL,M14,3,3,3,-0.323093418333086,1.46860644696857,1,increase,-1.49093973850611,-0.199074340084623,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.834417978652568,0.0592987395996742,-0.715820499453219,-0.715820499453219,-0.715820499453219,-1.49093973850611,-1.49093973850611,-1.49093973850611,-1.49093973850611,-0.715820499453219,-0.715820499453219,-0.715820499453219,0.0592987395996742,0.0592987395996742,-0.715820499453219,-0.715820499453219,0.0592987395996742,0.0592987395996742,0.834417978652568,0.834417978652568,1.60953721770546,1.60953721770546,2.38465645675835,1.60953721770546,3.15977569581125,2.38465645675835,1.60953721770546,0.834417978652568,0.834417978652568,-0.715820499453219,-0.715820499453219,-0.715820499453219,-1.49093973850611,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.834417978652568,0.834417978652568,-0.715820499453219,-0.715820499453219,0.0592987395996742,-0.715820499453219,0.0592987395996742,0.0592987395996742,0.0592987395996742,-0.715820499453219,0.0592987395996742,0.0592987395996742,0.0592987395996742,0.0592987395996742,-0.199074340084623,-1.49093973850611
